Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Belarus,European Region of WHO,Eastern Europe,2007,2,08/01/2007,14/01/2007,,0,0,,0,,0,0,,,0,0,0,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2007,7,12/02/2007,18/02/2007,,20,0,,0,,0,0,,,0,0,0,,Local Outbreak
Belarus,European Region of WHO,Eastern Europe,2007,8,19/02/2007,25/02/2007,,10,0,,0,,0,0,,,0,0,0,,Widespread Outbreak
Belarus,European Region of WHO,Eastern Europe,2007,9,26/02/2007,04/03/2007,,30,0,,8,,0,8,,,0,0,8,,Widespread Outbreak
Belarus,European Region of WHO,Eastern Europe,2007,11,12/03/2007,18/03/2007,,32,0,,8,,0,8,,,0,0,8,,Widespread Outbreak
Belarus,European Region of WHO,Eastern Europe,2007,12,19/03/2007,25/03/2007,,30,0,,0,,7,7,,,0,0,7,,No Activity
Belarus,European Region of WHO,Eastern Europe,2007,14,02/04/2007,08/04/2007,,25,0,,7,,0,7,,,7,7,14,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2007,48,26/11/2007,02/12/2007,,6,0,,0,,0,0,,,0,0,0,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2007,49,03/12/2007,09/12/2007,,300,0,,0,,0,0,,,0,0,0,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2007,50,10/12/2007,16/12/2007,,410,0,,0,,0,0,,,0,0,0,,Sporadic
Belgium,European Region of WHO,South West Europe,2007,35,27/08/2007,02/09/2007,,0,0,,0,,0,0,,,0,0,0,,No Activity
Belgium,European Region of WHO,South West Europe,2007,36,03/09/2007,09/09/2007,,0,0,,0,,0,0,,,0,0,0,,No Activity
Belgium,European Region of WHO,South West Europe,2007,37,10/09/2007,16/09/2007,,0,0,,0,,0,0,,,0,0,0,,No Activity
Belgium,European Region of WHO,South West Europe,2007,38,17/09/2007,23/09/2007,,1,0,,1,,0,1,,,0,0,1,,Sporadic
Belgium,European Region of WHO,South West Europe,2007,39,24/09/2007,30/09/2007,,,0,,0,,0,0,,,0,0,0,,No Activity
Belgium,European Region of WHO,South West Europe,2007,40,01/10/2007,07/10/2007,,,0,,0,,0,0,,,0,0,0,,No Activity
Belgium,European Region of WHO,South West Europe,2007,41,08/10/2007,14/10/2007,,0,0,,0,,0,0,,,0,0,0,,No Activity
Belgium,European Region of WHO,South West Europe,2007,42,15/10/2007,21/10/2007,,,0,,0,,0,0,,,0,0,0,,No Activity
Belgium,European Region of WHO,South West Europe,2007,43,22/10/2007,28/10/2007,,,0,,0,,0,0,,,0,0,0,,No Activity
Belgium,European Region of WHO,South West Europe,2007,44,29/10/2007,04/11/2007,,,0,,0,,0,0,,,1,1,1,,Sporadic
Belgium,European Region of WHO,South West Europe,2007,45,05/11/2007,11/11/2007,,,0,,0,,0,0,,,0,0,0,,No Activity
Belgium,European Region of WHO,South West Europe,2007,46,12/11/2007,18/11/2007,,,1,,0,,0,1,,,0,0,1,,Sporadic
Belgium,European Region of WHO,South West Europe,2007,47,19/11/2007,25/11/2007,,,1,,0,,0,1,,,0,0,1,,Sporadic
Belgium,European Region of WHO,South West Europe,2007,48,26/11/2007,02/12/2007,,,1,,0,,0,1,,,1,1,2,,Sporadic
Belgium,European Region of WHO,South West Europe,2007,49,03/12/2007,09/12/2007,,,4,,2,,0,6,,,0,0,6,,Sporadic
Belgium,European Region of WHO,South West Europe,2007,50,10/12/2007,16/12/2007,,,4,,0,,0,4,,,0,0,4,,Sporadic
Belgium,European Region of WHO,South West Europe,2007,51,17/12/2007,23/12/2007,,,7,,0,,5,12,,,0,0,12,,Sporadic
Belgium,European Region of WHO,South West Europe,2007,52,24/12/2007,30/12/2007,,,7,,0,,8,15,,,8,8,23,,Sporadic
Bulgaria,European Region of WHO,Eastern Europe,2007,3,15/01/2007,21/01/2007,,98,0,,0,,,0,,,0,0,0,,Local Outbreak
Bulgaria,European Region of WHO,Eastern Europe,2007,4,22/01/2007,28/01/2007,,100,0,,6,,,6,,,0,0,6,,Regional Outbreak
Bulgaria,European Region of WHO,Eastern Europe,2007,5,29/01/2007,04/02/2007,,109,0,,8,,,8,,,0,0,8,,Regional Outbreak
Bulgaria,European Region of WHO,Eastern Europe,2007,6,05/02/2007,11/02/2007,,263,,,13,,,13,,,0,0,13,,Regional Outbreak
Bulgaria,European Region of WHO,Eastern Europe,2007,7,12/02/2007,18/02/2007,,127,,,18,,,18,,,0,0,18,,Regional Outbreak
Bulgaria,European Region of WHO,Eastern Europe,2007,40,01/10/2007,07/10/2007,,12,0,,0,,0,0,,,0,0,0,,Sporadic
Bulgaria,European Region of WHO,Eastern Europe,2007,41,08/10/2007,14/10/2007,,19,0,,0,,0,0,,,0,0,0,,Sporadic
Bulgaria,European Region of WHO,Eastern Europe,2007,42,15/10/2007,21/10/2007,,23,0,,0,,0,0,,,0,0,0,,Sporadic
Bulgaria,European Region of WHO,Eastern Europe,2007,43,22/10/2007,28/10/2007,,32,0,,0,,0,0,,,0,0,0,,Sporadic
Bulgaria,European Region of WHO,Eastern Europe,2007,44,29/10/2007,04/11/2007,,46,0,,0,,,0,,,0,0,0,,Sporadic
Bulgaria,European Region of WHO,Eastern Europe,2007,45,05/11/2007,11/11/2007,,43,0,,0,,,0,,,0,0,0,,Sporadic
Bulgaria,European Region of WHO,Eastern Europe,2007,46,12/11/2007,18/11/2007,,66,0,,0,,,0,,,0,0,0,,Sporadic
Bulgaria,European Region of WHO,Eastern Europe,2007,47,19/11/2007,25/11/2007,,33,0,,0,,,0,,,0,0,0,,Sporadic
Bulgaria,European Region of WHO,Eastern Europe,2007,48,26/11/2007,02/12/2007,,50,0,,0,,,0,,,0,0,0,,Sporadic
Bulgaria,European Region of WHO,Eastern Europe,2007,49,03/12/2007,09/12/2007,,54,0,,0,,,0,,,0,0,0,,Sporadic
Bulgaria,European Region of WHO,Eastern Europe,2007,50,10/12/2007,16/12/2007,,106,0,,0,,,0,,,0,0,0,,Sporadic
Bulgaria,European Region of WHO,Eastern Europe,2007,51,17/12/2007,23/12/2007,,16,0,,0,,,0,,,0,0,0,,Sporadic
Croatia,European Region of WHO,South West Europe,2007,1,01/01/2007,07/01/2007,,41,,,,,,0,,,0,0,0,,No Activity
Croatia,European Region of WHO,South West Europe,2007,2,08/01/2007,14/01/2007,,67,,,,,2,2,,,0,0,2,,Sporadic
Croatia,European Region of WHO,South West Europe,2007,3,15/01/2007,21/01/2007,,74,1,,4,,1,6,,,0,0,6,,Sporadic
Croatia,European Region of WHO,South West Europe,2007,4,22/01/2007,28/01/2007,,65,0,,0,,1,1,,,0,0,1,,Sporadic
Croatia,European Region of WHO,South West Europe,2007,5,29/01/2007,04/02/2007,,87,1,,12,,1,14,,,0,0,14,,Widespread Outbreak
Croatia,European Region of WHO,South West Europe,2007,6,05/02/2007,11/02/2007,,152,2,,18,,5,25,,,0,0,25,,Widespread Outbreak
Croatia,European Region of WHO,South West Europe,2007,7,12/02/2007,18/02/2007,,118,2,,20,,4,26,,,0,0,26,,Widespread Outbreak
Croatia,European Region of WHO,South West Europe,2007,9,26/02/2007,04/03/2007,,85,0,,10,,0,10,,,0,0,10,,Widespread Outbreak
Croatia,European Region of WHO,South West Europe,2007,11,12/03/2007,18/03/2007,,39,0,,1,,0,1,,,0,0,1,,Sporadic
Croatia,European Region of WHO,South West Europe,2007,12,19/03/2007,25/03/2007,,30,0,,0,,0,0,,,0,0,0,,No Activity
Croatia,European Region of WHO,South West Europe,2007,13,26/03/2007,01/04/2007,,29,0,,0,,0,0,,,0,0,0,,No Activity
Croatia,European Region of WHO,South West Europe,2007,46,12/11/2007,18/11/2007,,19,0,,0,,0,0,,,0,0,0,,No Activity
Croatia,European Region of WHO,South West Europe,2007,47,19/11/2007,25/11/2007,,24,0,,0,,0,0,,,0,0,0,,No Activity
Croatia,European Region of WHO,South West Europe,2007,48,26/11/2007,02/12/2007,,26,0,,0,,0,0,,,0,0,0,,No Activity
Croatia,European Region of WHO,South West Europe,2007,49,03/12/2007,09/12/2007,,38,0,,0,,0,0,,,0,0,0,,No Activity
Croatia,European Region of WHO,South West Europe,2007,50,10/12/2007,16/12/2007,,44,0,,0,,0,0,,,0,0,0,,No Activity
Croatia,European Region of WHO,South West Europe,2007,51,17/12/2007,23/12/2007,,80,0,,0,,0,0,,,0,0,0,,No Activity
Croatia,European Region of WHO,South West Europe,2007,52,24/12/2007,30/12/2007,,32,1,,,,,1,,,0,0,1,,Sporadic
Czechia,European Region of WHO,Eastern Europe,2007,1,01/01/2007,07/01/2007,,40,0,,0,,1,1,,,0,0,1,,Sporadic
Czechia,European Region of WHO,Eastern Europe,2007,2,08/01/2007,14/01/2007,,65,0,,3,,11,14,,,0,0,14,,Local Outbreak
Czechia,European Region of WHO,Eastern Europe,2007,3,15/01/2007,21/01/2007,,106,0,,2,,14,16,,,0,0,16,,Regional Outbreak
Czechia,European Region of WHO,Eastern Europe,2007,4,22/01/2007,28/01/2007,,106,0,,21,,7,28,,,0,0,28,,Regional Outbreak
Czechia,European Region of WHO,Eastern Europe,2007,5,29/01/2007,04/02/2007,,125,0,,18,,21,39,,,1,1,40,,Widespread Outbreak
Czechia,European Region of WHO,Eastern Europe,2007,6,05/02/2007,11/02/2007,,150,0,,22,,23,45,,,0,0,45,,Widespread Outbreak
Czechia,European Region of WHO,Eastern Europe,2007,7,12/02/2007,18/02/2007,,110,0,,18,,3,21,,,0,0,21,,Widespread Outbreak
Czechia,European Region of WHO,Eastern Europe,2007,8,19/02/2007,25/02/2007,,88,0,,8,,11,19,,,0,0,19,,Regional Outbreak
Czechia,European Region of WHO,Eastern Europe,2007,9,26/02/2007,04/03/2007,,64,0,,3,,6,9,,,0,0,9,,Local Outbreak
Czechia,European Region of WHO,Eastern Europe,2007,10,05/03/2007,11/03/2007,,56,0,,0,,8,8,,,0,0,8,,Local Outbreak
Czechia,European Region of WHO,Eastern Europe,2007,11,12/03/2007,18/03/2007,,45,0,,0,,2,2,,,0,0,2,,Sporadic
Czechia,European Region of WHO,Eastern Europe,2007,12,19/03/2007,25/03/2007,,44,0,,3,,1,4,,,0,0,4,,Sporadic
Czechia,European Region of WHO,Eastern Europe,2007,13,26/03/2007,01/04/2007,,47,0,,0,,3,3,,,0,0,3,,Sporadic
Czechia,European Region of WHO,Eastern Europe,2007,14,02/04/2007,08/04/2007,,36,0,,0,,1,1,,,0,0,1,,Sporadic
Czechia,European Region of WHO,Eastern Europe,2007,15,09/04/2007,15/04/2007,,23,0,,0,,2,2,,,1,1,3,,Sporadic
Czechia,European Region of WHO,Eastern Europe,2007,16,16/04/2007,22/04/2007,,22,0,,0,,0,0,,,0,0,0,,No Activity
Czechia,European Region of WHO,Eastern Europe,2007,17,23/04/2007,29/04/2007,,19,0,,0,,1,1,,,0,0,1,,No Activity
Czechia,European Region of WHO,Eastern Europe,2007,40,01/10/2007,07/10/2007,,8,0,,0,,0,0,,,0,0,0,,No Activity
Czechia,European Region of WHO,Eastern Europe,2007,41,08/10/2007,14/10/2007,,19,0,,0,,0,0,,,0,0,0,,No Activity
Czechia,European Region of WHO,Eastern Europe,2007,43,22/10/2007,28/10/2007,,19,0,,0,,0,0,,,0,0,0,,No Activity
Czechia,European Region of WHO,Eastern Europe,2007,44,29/10/2007,04/11/2007,,35,0,,0,,0,0,,,0,0,0,,No Activity
Czechia,European Region of WHO,Eastern Europe,2007,45,05/11/2007,11/11/2007,,28,0,,0,,0,0,,,0,0,0,,No Activity
Czechia,European Region of WHO,Eastern Europe,2007,47,19/11/2007,25/11/2007,,35,1,,0,,0,1,,,0,0,1,,Sporadic
Czechia,European Region of WHO,Eastern Europe,2007,48,26/11/2007,02/12/2007,,35,14,,0,,0,14,,,0,0,14,,Sporadic
Czechia,European Region of WHO,Eastern Europe,2007,49,03/12/2007,09/12/2007,,47,7,,0,,7,14,,,0,0,14,,Local Outbreak
Czechia,European Region of WHO,Eastern Europe,2007,50,10/12/2007,16/12/2007,,42,3,,0,,3,6,,,0,0,6,,Local Outbreak
Czechia,European Region of WHO,Eastern Europe,2007,51,17/12/2007,23/12/2007,,79,5,,0,,7,12,,,0,0,12,,Local Outbreak
Czechia,European Region of WHO,Eastern Europe,2007,52,24/12/2007,30/12/2007,,15,0,,0,,0,0,,,0,0,0,,Local Outbreak
Denmark,European Region of WHO,Northern Europe,2007,1,01/01/2007,07/01/2007,,5,0,,0,,0,0,,,0,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2007,2,08/01/2007,14/01/2007,,12,0,,1,,0,1,,,0,0,1,,Sporadic
Denmark,European Region of WHO,Northern Europe,2007,3,15/01/2007,21/01/2007,,8,0,,2,,0,2,,,0,0,2,,Sporadic
Denmark,European Region of WHO,Northern Europe,2007,4,22/01/2007,28/01/2007,,4,0,,0,,0,0,,,0,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2007,5,29/01/2007,04/02/2007,,13,0,,4,,0,4,,,0,0,4,,Sporadic
Denmark,European Region of WHO,Northern Europe,2007,6,05/02/2007,11/02/2007,,38,0,,16,,0,16,,,0,0,16,,Widespread Outbreak
Denmark,European Region of WHO,Northern Europe,2007,7,12/02/2007,18/02/2007,,36,0,,23,,0,23,,,0,0,23,,Widespread Outbreak
Denmark,European Region of WHO,Northern Europe,2007,8,19/02/2007,25/02/2007,,39,1,,23,,0,24,,,0,0,24,,Widespread Outbreak
Denmark,European Region of WHO,Northern Europe,2007,9,26/02/2007,04/03/2007,,38,4,,26,,0,30,,,0,0,30,,Widespread Outbreak
Denmark,European Region of WHO,Northern Europe,2007,10,05/03/2007,11/03/2007,,43,3,,25,,0,28,,,0,0,28,,Widespread Outbreak
Denmark,European Region of WHO,Northern Europe,2007,11,12/03/2007,18/03/2007,,19,0,,9,,0,9,,,0,0,9,,Widespread Outbreak
Denmark,European Region of WHO,Northern Europe,2007,12,19/03/2007,25/03/2007,,9,1,,5,,0,6,,,0,0,6,,Local Outbreak
Denmark,European Region of WHO,Northern Europe,2007,13,26/03/2007,01/04/2007,,12,0,,4,,0,4,,,0,0,4,,Local Outbreak
Denmark,European Region of WHO,Northern Europe,2007,14,02/04/2007,08/04/2007,,4,0,,2,,0,2,,,0,0,2,,Sporadic
Denmark,European Region of WHO,Northern Europe,2007,15,09/04/2007,15/04/2007,,2,0,,0,,1,1,,,0,0,1,,No Activity
Denmark,European Region of WHO,Northern Europe,2007,16,16/04/2007,22/04/2007,,1,0,,1,,0,1,,,0,0,1,,No Activity
Denmark,European Region of WHO,Northern Europe,2007,17,23/04/2007,29/04/2007,,2,0,,0,,0,0,,,0,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2007,18,30/04/2007,06/05/2007,,0,0,,0,,0,0,,,0,0,0,,Sporadic
Denmark,European Region of WHO,Northern Europe,2007,19,07/05/2007,13/05/2007,,0,0,,0,,0,0,,,0,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2007,20,14/05/2007,20/05/2007,,0,0,,0,,0,0,,,0,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2007,41,08/10/2007,14/10/2007,,0,0,,0,,0,0,,,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2007,42,15/10/2007,21/10/2007,,0,0,,0,,0,0,,,0,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2007,43,22/10/2007,28/10/2007,,2,0,,0,,0,0,,,0,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2007,44,29/10/2007,04/11/2007,,5,0,,0,,0,0,,,0,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2007,45,05/11/2007,11/11/2007,,6,0,,0,,0,0,,,0,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2007,46,12/11/2007,18/11/2007,,8,0,,0,,0,0,,,0,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2007,47,19/11/2007,25/11/2007,,3,0,,0,,0,0,,,1,1,1,,No Activity
Denmark,European Region of WHO,Northern Europe,2007,48,26/11/2007,02/12/2007,,2,0,,0,,0,0,,,0,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2007,49,03/12/2007,09/12/2007,,8,0,,0,,0,0,,,1,1,1,,Sporadic
Denmark,European Region of WHO,Northern Europe,2007,50,10/12/2007,16/12/2007,,9,1,,0,,0,1,,,0,0,1,,Sporadic
Denmark,European Region of WHO,Northern Europe,2007,51,17/12/2007,23/12/2007,,4,0,,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2007,1,01/01/2007,07/01/2007,,,0,,0,,1,1,,,0,0,1,,Sporadic
Finland,European Region of WHO,Northern Europe,2007,2,08/01/2007,14/01/2007,,,0,,2,,0,2,,,0,0,2,,Local Outbreak
Finland,European Region of WHO,Northern Europe,2007,3,15/01/2007,21/01/2007,,,0,,5,,2,7,,,0,0,7,,Local Outbreak
Finland,European Region of WHO,Northern Europe,2007,4,22/01/2007,28/01/2007,,,0,,6,,3,9,,,0,0,9,,Local Outbreak
Finland,European Region of WHO,Northern Europe,2007,5,29/01/2007,04/02/2007,,,0,,13,,0,13,,,0,0,13,,Local Outbreak
Finland,European Region of WHO,Northern Europe,2007,6,05/02/2007,11/02/2007,,,0,,29,,11,40,,,0,0,40,,Widespread Outbreak
Finland,European Region of WHO,Northern Europe,2007,7,12/02/2007,18/02/2007,,,0,,16,,2,18,,,0,0,18,,Widespread Outbreak
Finland,European Region of WHO,Northern Europe,2007,8,19/02/2007,25/02/2007,,,0,,14,,4,18,,,1,1,19,,Widespread Outbreak
Finland,European Region of WHO,Northern Europe,2007,9,26/02/2007,04/03/2007,,,0,,8,,1,9,,,2,2,11,,Regional Outbreak
Finland,European Region of WHO,Northern Europe,2007,10,05/03/2007,11/03/2007,,,1,,3,,3,7,,,0,0,7,,Regional Outbreak
Finland,European Region of WHO,Northern Europe,2007,11,12/03/2007,18/03/2007,,,0,,3,,0,3,,,0,0,3,,Sporadic
Finland,European Region of WHO,Northern Europe,2007,12,19/03/2007,25/03/2007,,,0,,2,,1,3,,,0,0,3,,Sporadic
Finland,European Region of WHO,Northern Europe,2007,13,26/03/2007,01/04/2007,,,0,,4,,2,6,,,0,0,6,,Sporadic
Finland,European Region of WHO,Northern Europe,2007,14,02/04/2007,08/04/2007,,,0,,0,,1,1,,,0,0,1,,Sporadic
Finland,European Region of WHO,Northern Europe,2007,15,09/04/2007,15/04/2007,,,0,,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2007,16,16/04/2007,22/04/2007,,,0,,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2007,17,23/04/2007,29/04/2007,,,0,,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2007,37,10/09/2007,16/09/2007,,,0,,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2007,38,17/09/2007,23/09/2007,,,0,,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2007,39,24/09/2007,30/09/2007,,,0,,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2007,40,01/10/2007,07/10/2007,,,0,,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2007,41,08/10/2007,14/10/2007,,,0,,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2007,42,15/10/2007,21/10/2007,,,0,,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2007,43,22/10/2007,28/10/2007,,2,0,,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2007,44,29/10/2007,04/11/2007,,12,0,,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2007,45,05/11/2007,11/11/2007,,21,0,,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2007,46,12/11/2007,18/11/2007,,20,0,,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2007,47,19/11/2007,25/11/2007,,13,0,,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2007,48,26/11/2007,02/12/2007,,11,0,,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2007,49,03/12/2007,09/12/2007,,14,0,,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2007,50,10/12/2007,16/12/2007,,18,0,,0,,0,0,,,0,0,0,,Sporadic
Finland,European Region of WHO,Northern Europe,2007,51,17/12/2007,23/12/2007,,18,0,,0,,0,0,,,1,1,1,,Sporadic
Finland,European Region of WHO,Northern Europe,2007,52,24/12/2007,30/12/2007,,9,0,,0,,0,0,,,1,1,1,,Sporadic
Germany,European Region of WHO,South West Europe,2007,1,01/01/2007,07/01/2007,,26,1,,4,,0,5,,,0,0,5,,Sporadic
Germany,European Region of WHO,South West Europe,2007,2,08/01/2007,14/01/2007,,45,2,,7,,0,9,,,0,0,9,,Sporadic
Germany,European Region of WHO,South West Europe,2007,3,15/01/2007,21/01/2007,,65,2,,12,,3,17,,,0,0,17,,Sporadic
Germany,European Region of WHO,South West Europe,2007,4,22/01/2007,28/01/2007,,83,7,,24,,0,31,,,0,0,31,,Sporadic
Germany,European Region of WHO,South West Europe,2007,5,29/01/2007,04/02/2007,,135,6,,51,,0,57,,,0,0,57,,Sporadic
Germany,European Region of WHO,South West Europe,2007,6,05/02/2007,11/02/2007,,228,14,,96,,0,110,,,0,0,110,,Regional Outbreak
Germany,European Region of WHO,South West Europe,2007,7,12/02/2007,18/02/2007,,275,9,,119,,0,128,,,1,1,129,,Widespread Outbreak
Germany,European Region of WHO,South West Europe,2007,8,19/02/2007,25/02/2007,,336,10,,190,,0,200,,,1,1,201,,Widespread Outbreak
Germany,European Region of WHO,South West Europe,2007,9,26/02/2007,04/03/2007,,361,15,,206,,0,221,,,2,2,223,,Widespread Outbreak
Germany,European Region of WHO,South West Europe,2007,10,05/03/2007,11/03/2007,,356,11,,192,,0,203,,,1,1,204,,Widespread Outbreak
Germany,European Region of WHO,South West Europe,2007,11,12/03/2007,18/03/2007,,229,12,,114,,0,126,,,1,1,127,,Regional Outbreak
Germany,European Region of WHO,South West Europe,2007,12,19/03/2007,25/03/2007,,211,17,,63,,0,80,,,2,2,82,,Regional Outbreak
Germany,European Region of WHO,South West Europe,2007,13,26/03/2007,01/04/2007,,113,9,,51,,0,60,,,1,1,61,,Regional Outbreak
Germany,European Region of WHO,South West Europe,2007,14,02/04/2007,08/04/2007,,37,3,,20,,0,23,,,2,2,25,,Local Outbreak
Germany,European Region of WHO,South West Europe,2007,15,09/04/2007,15/04/2007,,36,1,,11,,0,12,,,1,1,13,,Sporadic
Germany,European Region of WHO,South West Europe,2007,16,16/04/2007,22/04/2007,,14,0,,1,,0,1,,,0,0,1,,Sporadic
Germany,European Region of WHO,South West Europe,2007,17,23/04/2007,29/04/2007,,18,0,,2,,0,2,,,0,0,2,,Sporadic
Germany,European Region of WHO,South West Europe,2007,18,30/04/2007,06/05/2007,,7,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,19,07/05/2007,13/05/2007,,7,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,20,14/05/2007,20/05/2007,,1,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,21,21/05/2007,27/05/2007,,2,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,22,28/05/2007,03/06/2007,,8,0,,0,,0,0,,,0,0,0,,No Report
Germany,European Region of WHO,South West Europe,2007,23,04/06/2007,10/06/2007,,6,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,24,11/06/2007,17/06/2007,,6,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,25,18/06/2007,24/06/2007,,5,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,26,25/06/2007,01/07/2007,,9,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,27,02/07/2007,08/07/2007,,4,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,28,09/07/2007,15/07/2007,,4,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,29,16/07/2007,22/07/2007,,7,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,30,23/07/2007,29/07/2007,,1,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,31,30/07/2007,05/08/2007,,2,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,32,06/08/2007,12/08/2007,,2,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,33,13/08/2007,19/08/2007,,5,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,34,20/08/2007,26/08/2007,,4,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,35,27/08/2007,02/09/2007,,8,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,36,03/09/2007,09/09/2007,,7,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,37,10/09/2007,16/09/2007,,10,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,38,17/09/2007,23/09/2007,,6,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,40,01/10/2007,07/10/2007,,5,0,,0,,0,0,,,1,1,1,,No Activity
Germany,European Region of WHO,South West Europe,2007,41,08/10/2007,14/10/2007,,14,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,42,15/10/2007,21/10/2007,,21,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,43,22/10/2007,28/10/2007,,14,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,44,29/10/2007,04/11/2007,,20,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,45,05/11/2007,11/11/2007,,30,1,,0,,0,1,,,0,0,1,,No Activity
Germany,European Region of WHO,South West Europe,2007,46,12/11/2007,18/11/2007,,33,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,47,19/11/2007,25/11/2007,,25,0,,0,,0,0,,,0,0,0,,No Activity
Germany,European Region of WHO,South West Europe,2007,48,26/11/2007,02/12/2007,,31,1,,0,,0,1,,,1,1,2,,No Activity
Germany,European Region of WHO,South West Europe,2007,49,03/12/2007,09/12/2007,,42,2,,0,,0,2,,,0,0,2,,No Activity
Germany,European Region of WHO,South West Europe,2007,50,10/12/2007,16/12/2007,,44,2,,,,,2,5,,,5,7,,Sporadic
Germany,European Region of WHO,South West Europe,2007,51,17/12/2007,23/12/2007,,39,6,,0,,0,6,,,2,2,8,,No Activity
Germany,European Region of WHO,South West Europe,2007,52,24/12/2007,30/12/2007,,5,0,,0,,0,0,,,1,1,1,,No Activity
Greece,European Region of WHO,South West Europe,2007,1,01/01/2007,07/01/2007,,22,0,,10,,2,12,,,0,0,12,,Sporadic
