1119256,"01.02.2016,07:05",20.504090,44.718860,Sa povredjenim,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Ostale nezgode sa u?e??em najmanje dva vozila bez skretanja (bez podataka o smeru)
1119277,"01.02.2016,07:38",20.496120,44.766950,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? uklju?ivanje u saobra?aj
1119473,"01.02.2016,07:50",20.517860,44.640520,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? uklju?ivanje u saobra?aj
1119497,"01.02.2016,07:56",20.477460,44.753710,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1119542,"01.02.2016,08:00",20.423440,44.812180,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila"
1119844,"01.02.2016,08:10",20.422510,44.790130,Sa mat.stetom,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom na kolovozu
1119304,"01.02.2016,08:17",20.489320,44.818220,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sustizanje
1119258,"01.02.2016,08:50",20.455870,44.745640,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1119262,"01.02.2016,09:40",20.412490,44.824630,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u razli?itim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja"
1120432,"01.02.2016,10:10",20.464940,44.799350,Sa povredjenim,SN SA PE?ACIMA,"Pe?ak stoji ili se kre?e, sa kretanjem vozila unazad"
1119529,"01.02.2016,10:30",20.408539,44.774817,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1119499,"01.02.2016,10:45",20.413870,44.823700,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sudar pri uporednoj vo?nji
1116050,"01.02.2016,10:45",20.366820,44.729930,Sa povredjenim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom ? silazak sa kolovoza u krivini
1119543,"01.02.2016,11:15",20.421480,44.808240,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Ostali sudari sa parkiranim vozilom
1120463,"01.02.2016,11:40",20.411790,44.830460,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sudar pri uporednoj vo?nji
1119295,"01.02.2016,12:00",20.516790,44.716850,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sustizanje
1119531,"01.02.2016,12:00",20.378140,44.734590,Sa povredjenim,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Ostali sudari sa najmanje dva vozila koja se kre?u u istom smeru ? ostalo
1119302,"01.02.2016,12:15",20.464810,44.821010,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom pri otvaranju vrata
1119318,"01.02.2016,13:10",20.483200,44.782090,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u razli?itim putevima uz skretanje udesno ispred vozila koje nailazi sleva
1119508,"01.02.2016,13:15",20.492070,44.815230,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila"
1119527,"01.02.2016,14:45",20.699956,44.448147,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sustizanje
1119470,"01.02.2016,14:50",20.465310,44.816640,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1119453,"01.02.2016,15:00",20.462630,44.792270,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1119455,"01.02.2016,15:00",20.382120,44.738520,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Ostali sudari sa parkiranim vozilom
1121840,"01.02.2016,15:00",20.397220,44.822830,Sa povredjenim,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Ostali sudari sa najmanje dva vozila koja se kre?u u istom smeru ? ostalo
1119545,"01.02.2016,15:50",20.317560,44.885160,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u razli?itim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja"
1119558,"01.02.2016,16:10",20.466790,44.786710,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Ostali sudari sa najmanje dva vozila koja se kre?u u istom smeru ? ostalo
1119560,"01.02.2016,16:10",20.330840,44.794880,Sa mat.stetom,SN SA JEDNIM VOZILOM,Nezgode sa u?e??em jednog vozila i preprekama na ili iznad kolovoza
1119339,"01.02.2016,16:30",20.543400,44.854120,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sustizanje
1120992,"01.02.2016,17:00",20.460540,44.890690,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,stale nezgode sa najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima uz skretanje
1120267,"01.02.2016,17:40",20.574400,44.520870,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u razli?itim putevima uz skretanje ulevo i uz nailazak vozila zdesna
1118009,"01.02.2016,18:10",20.412698,44.820229,Sa povredjenim,SN SA PE?ACIMA,"Prelazak pe?aka zdesna, van raskrsnice, bez skretanja vozila"
1119483,"01.02.2016,18:15",20.282570,44.452920,Sa povredjenim,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Ostale nezgode sa najmanje dva vozila ? suprotni smerovi bez skretanja
1119364,"01.02.2016,19:15",20.473480,44.792430,Sa povredjenim,SN SA PE?ACIMA,"Prelazak pe?aka sleva, sa skretanjem vozila ulevo, u raskrsnici"
1119348,"01.02.2016,20:20",20.520147,44.765837,Sa povredjenim,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u razli?itim putevima uz skretanje ulevo i uz nailazak vozila sleva
1120961,"01.02.2016,21:00",20.478290,44.771120,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Ostali sudari sa parkiranim vozilom
1119369,"01.02.2016,22:20",20.490590,44.818930,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sustizanje
1122918,"01.03.2016,06:00",20.365600,44.804680,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Ostale nezgode sa najmanje dva vozila ? suprotni smerovi bez skretanja
1123108,"01.03.2016,07:10",20.447785,44.811008,Sa mat.stetom,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom ? silazak ulevo sa kolovoza na pravcu
1122920,"01.03.2016,07:10",20.450278,44.797455,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Ostale nezgode sa najmanje dva vozila ? suprotni smerovi bez skretanja
1123021,"01.03.2016,07:30",20.692520,44.583720,Sa povredjenim,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,Ostale nezgode sa najmanje dva vozila koja se kre?u razli?itim putevima uz skretanje
1123084,"01.03.2016,07:30",20.490920,44.841060,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,Ostale nezgode sa najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje
1124051,"01.03.2016,07:30",20.420690,44.738430,Sa mat.stetom,SN SA JEDNIM VOZILOM,Nezgode sa jednim vozilom u raskrsnici ili na petlji
1123616,"01.03.2016,07:40",20.475010,44.788160,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u razli?itim putevima uz skretanje udesno ispred vozila koje nailazi sleva
1123109,"01.03.2016,07:55",20.513140,44.813000,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sustizanje
1123455,"01.03.2016,07:55",20.459660,44.813340,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sudar pri uporednoj vo?nji
1123111,"01.03.2016,08:35",20.397810,44.822610,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sustizanje
1122916,"01.03.2016,08:55",20.393940,44.804350,Sa povredjenim,SN SA PE?ACIMA,"Prelazak pe?aka sleva, van raskrsnice , bez skretanja vozila"
1123083,"01.03.2016,08:55",20.520530,44.817500,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila"
1123073,"01.03.2016,09:20",20.484220,44.817570,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? preticanje
1122976,"01.03.2016,09:30",20.446460,44.799890,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sustizanje
1125880,"01.03.2016,09:45",20.417020,44.785200,Sa povredjenim,SN SA JEDNIM VOZILOM,Nezgoda sa jednim vozilom na kolovozu
1123094,"01.03.2016,10:00",20.363000,44.808140,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Ostali sudari sa parkiranim vozilom
1123097,"01.03.2016,10:15",20.531220,44.851040,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila"
1123098,"01.03.2016,10:45",20.450780,44.799670,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Ostali sudari sa parkiranim vozilom
1122915,"01.03.2016,10:50",20.272040,44.637280,Sa povredjenim,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sustizanje
1123116,"01.03.2016,11:30",20.460810,44.887700,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila"
1123444,"01.03.2016,12:11",20.472720,44.780440,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,Ostale nezgode sa najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje
1122921,"01.03.2016,12:15",20.463276,44.813170,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila"
1122912,"01.03.2016,12:20",20.475440,44.815330,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Ostale nezgode sa najmanje dva vozila ? suprotni smerovi bez skretanja
1123064,"01.03.2016,12:25",20.691950,44.442111,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1124518,"01.03.2016,12:30",20.249520,44.780930,Sa povredjenim,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sustizanje
1122914,"01.03.2016,12:35",20.466720,44.802210,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila"
1123468,"01.03.2016,13:10",20.501490,44.783110,Sa povredjenim,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,Ostale nezgode sa najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje
1123740,"01.03.2016,13:15",20.217580,44.865970,Sa povredjenim,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Ostali sudari sa najmanje dva vozila koja se kre?u u istom smeru ? ostalo
1123565,"01.03.2016,13:30",20.502660,44.783350,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sustizanje
1123435,"01.03.2016,13:45",20.415500,44.810770,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila"
1123476,"01.03.2016,14:00",20.456260,44.821820,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Ostali sudari sa parkiranim vozilom
1123451,"01.03.2016,14:10",20.414690,44.821010,Sa mat.stetom,SN SA JEDNIM VOZILOM,Nezgode sa u?e??em jednog vozila i preprekama na ili iznad kolovoza
1123072,"01.03.2016,14:30",20.403640,44.848850,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, polukru?no okretanje ispred drugog vozila"
1123336,"01.03.2016,14:50",20.330450,44.874470,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sustizanje
1123104,"01.03.2016,15:15",20.276870,44.473380,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Ostali sudari sa najmanje dva vozila koja se kre?u u istom smeru ? ostalo
1122910,"01.03.2016,15:20",20.491130,44.815770,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? uklju?ivanje u saobra?aj
1124227,"01.03.2016,15:20",20.362790,44.831420,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila"
1123445,"01.03.2016,15:30",20.493140,44.715820,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima i vr?e skretanje na isti put
1124053,"01.03.2016,15:30",20.392810,44.826050,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1123095,"01.03.2016,16:00",20.468230,44.796980,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? uklju?ivanje u saobra?aj
1123563,"01.03.2016,16:05",20.512800,44.808900,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila"
1124354,"01.03.2016,16:35",20.385910,44.681240,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Ostale nezgode sa u?e??em najmanje dva vozila bez skretanja (bez podataka o smeru)
1122934,"01.03.2016,18:00",20.494980,44.781990,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Ostali sudari sa parkiranim vozilom
1122964,"01.03.2016,18:10",20.351370,44.870530,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila ? ?eoni sudar
1122935,"01.03.2016,18:20",20.508430,44.785710,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1123261,"01.03.2016,18:20",20.573020,44.757850,Sa mat.stetom,SN SA JEDNIM VOZILOM,Nezgode sa u?e??em jednog vozila i ?ivotinja
1123299,"01.03.2016,18:40",20.456050,44.830150,Sa poginulim,SN SA PE?ACIMA,"Prelazak pe?aka sleva, van raskrsnice , bez skretanja vozila"
1122965,"01.03.2016,18:45",20.237020,44.610910,Sa povredjenim,SN SA PE?ACIMA,Pe?ak se kre?e du? kolovoza suprotno od smera kretanja vozila
1122962,"01.03.2016,19:25",20.474509,44.777548,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sustizanje
1123457,"01.03.2016,19:30",20.458010,44.804020,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,stale nezgode sa najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima uz skretanje
1122956,"01.03.2016,19:30",20.384470,44.816990,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sustizanje
1122967,"01.03.2016,19:35",20.193340,44.654360,Sa povredjenim,SN SA PE?ACIMA,"Prelazak pe?aka sleva, sa skretanjem vozila ulevo, u raskrsnici"
1124262,"01.03.2016,19:45",20.468170,44.785660,Sa povredjenim,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sudar pri uporednoj vo?nji
1123460,"01.03.2016,20:10",20.491580,44.798550,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sustizanje
1122957,"01.03.2016,20:10",20.464890,44.815330,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u razli?itim putevima uz skretanje udesno ispred vozila koje nailazi sleva
1124371,"01.03.2016,20:10",20.499750,44.793000,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u razli?itim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja"
1122958,"01.03.2016,20:45",20.494940,44.784410,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila ? suprotni smerovi bez skretanja ? kretanje unazad
1122946,"01.03.2016,20:50",20.155750,44.666970,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Ostale nezgode sa najmanje dva vozila ? suprotni smerovi bez skretanja
1123769,"01.03.2016,21:30",20.479460,44.804940,Sa povredjenim,SN SA PE?ACIMA,"Prelazak pe?aka sleva, van raskrsnice , bez skretanja vozila"
1122966,"01.03.2016,21:50",20.245970,44.766520,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,stale nezgode sa najmanje dva vozila koja se kre?u istim putem u suprotnim smerovima uz skretanje
1122959,"01.03.2016,22:21",20.491410,44.824890,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u istim putem u istom smeru uz skretanje, sudar u sustizanju"
1126679,"01.04.2016,06:30",20.535890,44.774710,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa leve strane kolovoza
1126881,"01.04.2016,08:05",20.422610,44.740170,Sa mat.stetom,SN SA JEDNIM VOZILOM,Nezgode sa u?e??em jednog vozila i preprekama na ili iznad kolovoza
1127847,"01.04.2016,08:10",20.380510,44.838760,Sa povredjenim,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Ostale nezgode sa najmanje dva vozila ? suprotni smerovi bez skretanja
1126698,"01.04.2016,08:15",20.459339,44.814178,Sa povredjenim,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sustizanje
1126872,"01.04.2016,08:20",20.478470,44.817740,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,"Najmanje dva vozila koja se kre?u razli?itim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja"
1126736,"01.04.2016,08:38",20.458930,44.809310,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? uklju?ivanje u saobra?aj
1126725,"01.04.2016,09:00",20.395860,44.820230,Sa mat.stetom,SN SA PARKIRANIM VOZILIMA,Sudar sa parkiranim vozilom sa desne strane kolovoza
1126716,"01.04.2016,09:10",20.412860,44.842630,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sudar pri uporednoj vo?nji
1126741,"01.04.2016,09:15",20.429020,44.722510,Sa povredjenim,SN SA NAJMANjE DVA VOZILA ? SKRETANjE ILI PRELAZAK,Najmanje dva vozila koja se kre?u razli?itim putevima uz skretanje udesno ispred vozila koje nailazi sleva
1126862,"01.04.2016,10:15",20.491220,44.783980,Sa povredjenim,SN SA JEDNIM VOZILOM,Nezgode sa jednim vozilom u raskrsnici ili na petlji
1126871,"01.04.2016,10:45",20.460667,44.748221,Sa mat.stetom,SN SA NAJMANjE DVA VOZILA ? BEZ SKRETANjA,Najmanje dva vozila koja se kre?u u istom smeru ? sustizanje
